date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:55	26566/26566	---M--	200	added ('OK')	image/jpeg	etag:%2267c6-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/beby-products.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/beby-products.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-shop.html)
17:31:58	13135/13135	---M--	200	added ('OK')	image/jpeg	etag:%22334f-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/kidney-tray.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/kidney-tray.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-shop.html)
17:31:59	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-5c7137e7f889c-gzip%22	https://shreethemes.in/doctris/layouts/assets/css/slick.css	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/css/slick.css	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:00	3154/3154	---M-Z	200	added ('OK')	text/css	etag:%22c52-5c7137e7f889c-gzip%22	https://shreethemes.in/doctris/layouts/assets/css/slick-theme.css	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/css/slick-theme.css	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:01	14920/14920	---M--	200	added ('OK')	image/jpeg	etag:%223a48-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/01.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/01.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:01	9046/9046	---M--	200	added ('OK')	image/jpeg	etag:%222356-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/02.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/02.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:02	13956/13956	---M--	200	added ('OK')	image/jpeg	etag:%223684-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/03.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/03.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:02	11021/11021	---M--	200	added ('OK')	image/jpeg	etag:%222b0d-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/04.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/04.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:03	43881/43881	---M-Z	200	added ('OK')	application/javascript	etag:%22ab69-5c7137e811ee5-gzip%22	https://shreethemes.in/doctris/layouts/assets/js/slick.min.js	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/js/slick.min.js	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:05	330/330	---M-Z	200	added ('OK')	application/javascript	etag:%2214a-5c7137e811ee5-gzip%22	https://shreethemes.in/doctris/layouts/assets/js/slick.init.js	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/js/slick.init.js	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-product-detail.html)
17:32:06	18895/18895	---M--	200	added ('OK')	image/jpeg	etag:%2249cf-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/diabend.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/diabend.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-shop-cart.html)
17:32:07	29024/29024	---M--	200	added ('OK')	image/jpeg	etag:%227160-5c7137e80e064%22	https://shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/facewash.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/pharmacy/shop/facewash.jpg	(from https://shreethemes.in/doctris/layouts/landing/pharmacy-shop-cart.html)
17:32:11	117943/117943	---M--	200	added ('OK')	image/jpeg	etag:%221ccb7-5c7137e807301%22	https://shreethemes.in/doctris/layouts/assets/images/bg/about.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/bg/about.jpg	(from https://shreethemes.in/doctris/layouts/landing/aboutus.html)
17:32:14	130220/130220	---M--	200	added ('OK')	image/jpeg	etag:%221fcac-5c7137e807301%22	https://shreethemes.in/doctris/layouts/assets/images/bg/department.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/bg/department.jpg	(from https://shreethemes.in/doctris/layouts/landing/departments.html)
17:32:21	167267/167267	---M--	200	added ('OK')	image/jpeg	etag:%2228d63-5c7137e806361%22	https://shreethemes.in/doctris/layouts/assets/images/bg/02.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/bg/02.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:32:26	60018/60018	---M--	200	added ('OK')	image/jpeg	etag:%22ea72-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/04.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/04.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:32:34	68220/68220	---M--	200	added ('OK')	image/jpeg	etag:%2210a7c-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/05.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/05.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:32:44	112470/112470	---M--	200	added ('OK')	image/jpeg	etag:%221b756-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/06.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/06.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:32:55	75835/75835	---M--	200	added ('OK')	image/jpeg	etag:%221283b-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/07.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/07.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:33:04	85408/85408	---M--	200	added ('OK')	image/jpeg	etag:%2214da0-5c7137e809242%22	https://shreethemes.in/doctris/layouts/assets/images/blog/08.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/08.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:33:06	60737/60737	---M--	200	added ('OK')	image/jpeg	etag:%22ed41-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/blog/09.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/09.jpg	(from https://shreethemes.in/doctris/layouts/landing/blogs.html)
17:33:11	63238/63238	---M--	200	added ('OK')	image/jpeg	etag:%22f706-5c7137e80a1e2%22	https://shreethemes.in/doctris/layouts/assets/images/blog/single.jpg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/images/blog/single.jpg	(from https://shreethemes.in/doctris/layouts/landing/blog-detail.html)
17:33:13	2182/2182	---M-Z	200	added ('OK')	application/javascript	etag:%22886-5c7137e810f45-gzip%22	https://shreethemes.in/doctris/layouts/assets/js/contact.js	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/js/contact.js	(from https://shreethemes.in/doctris/layouts/landing/contact.html)
17:33:15	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5c7137e7f889c%22	https://shreethemes.in/doctris/layouts/assets/fonts/ajax-loader.gif	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/fonts/ajax-loader.gif	(from https://shreethemes.in/doctris/layouts/assets/css/slick-theme.css)
17:33:16	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Mar%202022%2016:33:13%20GMT	https://shreethemes.in/doctris/layouts/assets/css/fonts/slick.eot	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/css/fonts/slick.eot	(from https://shreethemes.in/doctris/layouts/assets/css/slick-theme.css)
17:33:17	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Mar%202022%2016:33:13%20GMT	https://shreethemes.in/doctris/layouts/assets/css/fonts/slick.eot?	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/css/fonts/slickd41d.eot	(from https://shreethemes.in/doctris/layouts/assets/css/slick-theme.css)
17:33:19	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Mar%202022%2016:33:15%20GMT	https://shreethemes.in/doctris/layouts/assets/css/fonts/slick.svg	C:/Users/DELL/Desktop/Hospital%20Booking/shreethemes.in/doctris/layouts/assets/css/fonts/slick.svg	(from https://shreethemes.in/doctris/layouts/assets/css/slick-theme.css)
